trddy,mkt_rf,smb,hml,umd,rmw,cma,rf,smb_equal,hml_equal,umd_equal,rmw_equal,cma_equal
2015-06-29,-0.053957318,-0.031394408,0.0229831451,-0.042922091,0.0384699288,-0.009479134,0.000054,-0.014633292,0.0094875223,-0.016445274,0.0142331747,-0.000466079
2015-06-30,0.05927187,-0.02050871,-0.008797499,-0.00084464,0.012237563,-0.012537118,0.000054,-0.018207009,-0.002573805,-0.013708201,0.0175569596,-0.010497828
2015-07-01,-0.062276223,-0.017468771,-0.005793165,-0.014198462,0.019648347,-0.009845007,0.000054,-0.01249752,-0.005631533,-0.001066529,0.0163059104,-0.013068629
2015-07-02,-0.06214504,-0.024726043,0.0105171578,-0.048657232,0.0533154342,0.0162870738,0.000054,-0.006763343,-0.002400787,-0.009642328,0.0148276714,-0.009232648
2015-07-03,-0.06949214,-0.021934298,-0.008877582,-0.03832097,0.0374040719,-0.002584633,0.000054,-0.010161679,-0.010845134,-0.014634523,0.0168858045,-0.016083787
2015-07-06,-0.010088142,-0.058482005,0.0361500407,-0.06075687,0.0855230079,0.0214211021,0.000054,-0.02890239,0.0190821392,-0.030277299,0.0411475047,-0.018378636
2015-07-07,-0.052397734,-0.033138771,0.0304742938,-0.029399479,0.0647672368,0.0373058417,0.000054,-0.005848908,0.0045017567,-0.002943225,0.0091195961,-0.000090451
2015-07-08,-0.075414372,-0.002869241,-0.014068805,0.0020392829,0.0135098471,-0.021720373,0.000054,-0.000366317,-0.011389894,-0.017109053,0.0127617325,-0.016925157
2015-07-09,0.0916562837,0.0009354643,-0.002964792,0.0188584104,-0.011207088,-0.019490382,0.000054,-0.002458755,0.0020953402,0.0017796472,0.0033766295,-0.002780143
2015-07-10,0.0822820496,0.0086532263,-0.00943046,0.0381372856,-0.025489121,-0.030753481,0.000054,-0.001344217,0.001646518,0.0025747864,0.0015372885,-0.002480339
2015-07-13,0.0590360974,0.0285832371,-0.016344082,0.0501352392,-0.05984499,-0.038330673,0.000054,0.0029665255,0.0034704794,0.0020527133,-0.005240955,-0.002423218
2015-07-14,0.0004349592,0.0405080206,-0.037440631,0.0081676925,-0.049549251,-0.019124021,0.000054,0.0167093079,-0.028118369,0.0125959133,-0.026633352,-0.009361822
2015-07-15,-0.048156582,-0.004798739,0.0114543213,-0.057910248,0.0470646995,0.0415999624,0.000054,0.0129249086,-0.011401506,-0.005543555,-0.000215074,-0.004093999
2015-07-16,0.0173737766,-0.000557712,0.0015438077,0.0048031956,-0.014904463,-0.007292024,0.000054,-0.004286,0.0042519833,-0.018354783,0.0063065819,-0.005071442
2015-07-17,0.0563028096,0.0177998706,-0.0177654,0.0340444436,-0.03561083,-0.027396641,0.000054,0.0046401762,-0.006308613,0.0047024144,-0.007490608,-0.002005571
2015-07-20,0.0219427661,0.0166695692,-0.014528644,0.0136530337,-0.021217906,0.0080776823,0.000054,0.0082867012,-0.017790605,0.0187715006,-0.013616892,0.0004215805
2015-07-21,0.0140857525,0.0197432689,-0.00526805,0.0224721122,-0.010237234,-0.009608874,0.000054,0.0108956223,-0.005094053,0.0120253504,-0.008410727,0.0012546642
2015-07-22,0.010909029,0.0082029972,-0.009285374,0.0106533247,-0.022146632,0.0061118249,0.000054,0.0031937169,-0.006585868,0.0091952741,-0.010178358,0.0055249409
2015-07-23,0.0296999178,0.0149555764,-0.005332757,0.0129201998,-0.0205936,-0.002740113,0.000054,0.0082710453,-0.001765384,0.0036226035,-0.007843719,0.0031286615
2015-07-24,-0.013548867,-0.001927823,-0.0048105,0.0013982115,-0.003828692,0.006928732,0.000054,-0.000566275,-0.008599233,0.0100607577,-0.0047663,0.0015057541
2015-07-27,-0.093302398,0.0054441871,-0.003711024,0.0006950117,-0.003737717,-0.001858964,0.000054,0.0041449725,-0.003901999,0.0005692948,-0.001709577,0.0006245921
2015-07-28,-0.02990535,-0.025226843,0.0068377308,-0.020457991,0.0169794579,-0.003885987,0.000054,-0.016405408,0.0113244564,-0.021675771,0.0233333439,0.0001932082
2015-07-29,0.0518799187,0.0158057328,-0.00404576,0.0316478094,-0.030166329,-0.014661172,0.000054,0.0083556575,0.0040581593,0.0009922657,-0.009400852,0.009196991
2015-07-30,-0.030053645,-0.000798596,0.0091357585,-0.007480714,-0.011092343,0.0207484684,0.000054,0.0038272453,0.0077084683,-0.005545191,-0.009384999,0.012893114
2015-07-31,-0.015492252,-0.009009873,0.0045495811,-0.012843137,0.0215816339,-0.018930607,0.000054,-0.005113741,0.0085222341,-0.021965287,0.0123584324,-0.003024808
2015-08-03,-0.028277733,-0.035387373,0.0208472171,-0.032728838,0.0398273714,-0.006852509,0.000054,-0.023997239,0.0218548369,-0.023943916,0.028304737,-0.003602733
2015-08-04,0.0573610837,0.0236114852,-0.011534852,0.0134080669,-0.034846852,-0.006627196,0.000054,0.0115996518,-0.006774036,0.0000806714,-0.013999782,0.0025498626
2015-08-05,-0.014802054,0.0134212925,0.0010982875,0.0012799185,-0.012265081,0.003422147,0.000054,0.0114998475,-0.001032797,-0.006699353,-0.010795825,0.006237128
2015-08-06,-0.008283288,0.0107625357,0.0003942019,-0.016816651,-0.013741148,-0.00074187,0.000054,0.009246605,0.0005390118,-0.020938182,-0.012640536,0.0046113087
2015-08-07,0.0331302008,0.0122303672,-0.013792279,0.0073830746,-0.019350456,-0.00273996,0.000054,0.0058184825,-0.012278312,0.0041596058,-0.010760535,-0.000555941
2015-08-10,0.0599944824,0.0028442643,-0.002789455,0.0171403491,-0.01391106,0.0005746223,0.000054,-0.000192231,-0.00437564,0.0096477241,-0.00478757,0.0013273921
2015-08-11,0.0050244061,0.0079592964,0.0003787277,-0.005135211,-0.014287987,0.0128348335,0.000054,0.0036168782,0.0012217088,0.0015408909,-0.004698139,0.0102247347
2015-08-12,-0.012502263,-0.00015596,0.0055873876,0.0003164972,-0.008561488,0.0108961006,0.000054,0.0010914707,0.0034579569,-0.002408363,-0.001878847,0.0083948783
2015-08-13,0.0256062691,0.0109649329,-0.002920834,0.0057419904,-0.020407043,0.0015299386,0.000054,0.0046364776,0.0007099311,-0.002895281,-0.008397783,0.0047727568
2015-08-14,0.0054324371,0.0081819113,0.0039936061,0.0012927469,-0.00871852,0.0037605983,0.000054,0.003933349,0.0056675644,-0.001320174,-0.00444878,0.0070430973
2015-08-17,0.0164190527,0.0112657773,0.0082330989,-0.001160921,-0.019412404,0.0040569106,0.000054,0.003495712,0.0154600683,-0.011496181,-0.010887941,0.0129699437
2015-08-18,-0.078498766,-0.01019239,0.0016494299,-0.008009345,0.0249353908,0.0230800823,0.000054,-0.00196269,-0.005170914,0.0009861447,0.0038132885,-0.000376432
2015-08-19,0.021917031,0.0083572362,-0.009930023,0.0013573343,-0.012708437,-0.008608384,0.000054,0.002532712,-0.002188547,-0.002309423,-0.001888861,0.0002247582
2015-08-20,-0.040366118,0.003669155,-0.003554369,-0.018884083,0.0084656911,-0.003291389,0.000054,0.0036218925,-0.005002462,-0.015609882,-0.000827029,-0.004903096
2015-08-21,-0.058735362,-0.009658202,0.0067424772,-0.000506358,0.0093520622,0.007660736,0.000054,-0.001880189,0.0013325499,0.0009836819,0.0043051363,0.0035943477
2015-08-24,-0.094779565,-0.001496251,0.0026018615,-0.002046035,0.0073082586,0.0135736041,0.000054,0.0014922162,-0.001434705,-0.00145645,-0.001782835,0.003263756
2015-08-25,-0.090853662,-0.006918079,-0.005340401,-0.000534654,0.0085198378,-0.004447238,0.000054,-0.000655229,-0.002591482,-0.000381649,0.0026360729,0.0014122451
2015-08-26,-0.036810949,-0.014796351,0.0116203571,-0.033996101,0.0471329799,0.0004940768,0.000048,-0.001922532,0.0124896922,-0.018220662,0.0267029477,-0.006236954
2015-08-27,0.0503052724,-0.003774721,0.0075984224,-0.001346379,0.0050612699,-0.014228446,0.000048,-0.001602336,0.0090277836,-0.010372753,0.0105606378,-0.004257647
2015-08-28,0.0719239851,0.0100811988,-0.003635584,0.0187051833,-0.02347441,-0.003129543,0.000048,0.0015986777,-0.002511779,0.0092157827,-0.0085028,0.0036124642
2015-08-31,-0.020739244,-0.028051176,0.0084723072,-0.000776213,0.0212768416,-0.004587205,0.000048,-0.009164701,0.0033233507,-0.00500486,0.0079693364,0.0029937787
2015-09-01,-0.040986646,-0.037645458,0.024615443,0.0034829988,0.0476125419,0.0189005865,0.000048,-0.01232119,0.0119874856,0.0019741096,0.0123680924,0.0020507663
2015-09-02,-0.019307631,-0.031302925,0.012724464,0.0079045572,0.0451544114,-0.023231851,0.000048,-0.020243491,0.0177210878,-0.006357269,0.0369150056,-0.013179115
2015-09-07,-0.009261093,0.0364688458,-0.006969407,-0.025807723,-0.0308342,0.0023533089,0.000048,0.0158318311,-0.004533952,-0.022336241,-0.01799725,-0.000430279
2015-09-08,0.0404538019,0.0244344214,-0.013085734,-0.014250392,-0.018334917,-0.011032242,0.000048,0.0108927275,-0.008439176,-0.011910413,-0.009266789,-0.001691267
2015-09-09,0.0353115973,0.0173549863,-0.007780948,-0.007057079,-0.014517203,-3.96381E-6,0.000048,0.0079283633,-0.009012519,0.0002649527,-0.012596228,0.0010052612
2015-09-10,-0.018438159,-0.002769307,-0.002835471,0.0064645264,-0.002563192,-0.00038036,0.000048,-0.000901775,-0.005049207,0.0061125683,-0.0006782,-0.000364453
2015-09-11,0.004937333,0.0100532731,-0.002464984,-0.000470767,-0.011592888,-0.000047739,0.000048,0.0058130983,-0.00358004,-0.001588665,-0.010250559,0.0017402552
2015-09-14,-0.057453876,-0.032268676,0.0145722983,0.0176387404,0.0343333738,0.0058415263,0.000048,-0.01001502,0.0028205658,0.0085511658,0.0111775672,-0.001752263
2015-09-15,-0.057663096,-0.008816832,0.010693805,-0.006696396,0.0321199664,0.0109908962,0.000048,0.0000411111,0.0061788649,-0.001737615,0.0107753729,-0.004561251
2015-09-16,0.0762880158,0.0121333417,-0.00437999,-0.001740666,-0.022193647,-0.014121552,0.000048,0.0039264193,-0.001662207,-0.00859317,-0.003817625,-0.000673912
2015-09-17,-0.023299589,0.004910142,-0.006151879,-0.008143574,0.0013331177,-0.008052514,0.000048,0.0043979501,-0.010368906,-0.011821652,-0.001237023,-0.006597029
2015-09-18,0.0105249432,0.009721545,-0.008779078,-0.004248454,-0.011439625,-0.010172008,0.000048,0.0059314188,-0.00834875,-0.009682893,-0.004983768,-0.001368663
2015-09-21,0.0336985112,0.0124559597,-0.017707461,-0.005360517,-0.017990308,-0.009864724,0.000048,0.0030388896,-0.014573514,-0.004972096,-0.005213992,-0.002646048
2015-09-22,0.0073194809,0.0034456532,-0.001214304,-0.004640271,-0.002303438,0.0058593495,0.000048,0.0003122783,0.0007113826,-0.000250344,-0.002021334,0.003782726
2015-09-23,-0.020264846,0.0090125646,-0.015813894,-0.00481837,-0.006420137,-0.006385577,0.000048,0.0064636603,-0.013647909,-0.001524043,-0.005679895,-0.002919298
2015-09-24,0.0139548775,0.0077147611,-0.004963155,-0.003205271,-0.00917001,-0.001040813,0.000048,0.0053420491,-0.004087135,-0.00394528,-0.005033157,0.0024880084
2015-09-25,-0.030832677,-0.012808008,0.0148868101,-0.001447152,0.0222264015,0.0146190751,0.000048,-0.004147169,0.0078458152,0.0006630816,0.0093667536,0.0007791888
2015-09-28,0.0142330839,0.015051941,-0.020651719,-0.010302159,-0.010892196,-0.015836971,0.000048,0.0084620543,-0.018529155,-0.010934094,-0.002929058,-0.008508437
2015-09-29,-0.023767373,0.0041536053,-0.006476205,-0.002798942,0.0058083844,-0.001672199,0.000048,0.0036610779,-0.006976718,-0.00342456,0.0018854197,-0.004902037
2015-09-30,0.0058818508,-0.00231887,0.0013132964,-0.002897237,-0.003609315,-0.002788307,0.000048,0.0000673108,0.0026222676,-0.004210654,-0.003530475,0.0019517393
2015-10-08,0.044301158,0.0074057519,-0.013119281,-0.005809083,-0.009666159,-0.010990148,0.000048,0.0016789367,-0.010471075,-0.001275609,-0.004584832,-0.005191054
2015-10-09,0.0157228939,0.0059414964,0.0002312268,-0.01213205,-0.007578065,0.0001688062,0.000048,0.0032091891,0.0000114697,-0.010451687,-0.004662579,-0.000328373
2015-10-12,0.0450236041,0.0084874416,-0.000251872,0.0010760421,-0.01397767,-0.004205114,0.000048,0.0031458175,0.000028933,-0.000027225,-0.004898294,-0.001034578
2015-10-13,0.0085368277,0.0077692965,-0.009002605,-0.00339937,-0.014112383,-0.003150984,0.000048,0.002444558,-0.007107205,-0.000646473,-0.00809785,0.0012059344
2015-10-14,-0.01223384,-0.001304956,0.0044131169,-0.001470731,0.0037584205,0.0057340009,0.000048,0.0008505652,0.0018178422,-0.003655385,-0.003299057,0.002347157
2015-10-15,0.0314607347,0.0073513312,-0.007411366,0.000190004,-0.01538657,-0.005459264,0.000048,0.0014302074,-0.005054085,-0.000850582,-0.006472293,0.0009991213
2015-10-16,0.0185117457,0.0017493816,-0.001458791,0.0056238386,-0.007119993,3.8797494E-6,0.000048,0.0005840682,-0.000453751,0.0049118293,-0.003275946,0.0026557327
2015-10-19,-0.001885341,0.0007056703,-0.000279223,0.0021119618,-0.004556232,-0.000634346,0.000048,-0.00138609,0.00118037,0.0049967148,-0.001058341,0.0045273218
2015-10-20,0.0197533981,0.0048423545,-0.005587212,0.0052960496,-0.004739508,-0.007530286,0.000048,0.0032147932,-0.007506218,-0.001298957,-0.004162795,-0.003422341
2015-10-21,-0.058458625,-0.018385749,0.0081790005,0.0131196087,0.0363624718,0.0113103965,0.000048,-0.004038933,-0.004339146,0.00648321,0.0111682652,0.0008405569
2015-10-22,0.0339146762,0.0142080637,-0.017555929,-0.002114327,-0.024411703,-0.012124842,0.000048,0.003569388,-0.01038846,-0.000295946,-0.003781934,-0.001958113
2015-10-23,0.02433357,0.0188962109,-0.010546242,-0.014413801,-0.011999589,-0.007938247,0.000048,0.009886678,-0.005829799,-0.011210536,-0.006446588,-0.003653364
2015-10-26,0.0069349688,0.0055913151,0.0033004364,-0.006744922,-0.003370771,-0.001976436,0.000041,0.0052967285,0.003167266,-0.007744971,-0.004503462,-0.001960983
2015-10-27,0.0041783919,0.0023353828,-0.007291215,-0.003536692,-0.021028802,-0.002749418,0.000041,0.0013579617,-0.007804817,-0.003971035,-0.008626758,-0.002073966
2015-10-28,-0.022474068,0.0010168142,0.0064066363,-0.004755342,0.0109785775,0.0069337444,0.000041,0.0023377817,0.0069876156,-0.006545594,-0.002169111,0.0028021143
2015-10-29,0.0081727771,0.0067377322,-0.000416355,-0.005463131,-0.008705856,0.0017919443,0.000041,0.0052381569,0.0015213086,-0.007550241,-0.005411027,0.0037325961
2015-10-30,-0.004313438,0.0031945434,-0.005463413,0.0041288086,0.0046389134,-0.003329395,0.000041,0.0042027687,-0.00397872,0.0008254552,0.0021712286,-0.001064688
2015-11-02,-0.024012035,-0.003821699,0.0055335788,-0.00586711,0.0115792097,-0.003531543,0.000041,0.00215769,0.0044301973,-0.010895948,0.0054679918,-0.004150325
2015-11-03,-0.003450245,0.0071971438,0.002924326,-0.006991968,-0.002391442,-0.001050892,0.000041,0.0070722681,0.0018005357,-0.012579062,-0.003904021,-0.000118945
2015-11-04,0.0510676326,0.0079347988,-0.007246303,0.0087101631,-0.011307699,-0.007810367,0.000041,0.0025472461,-0.004942064,0.0063311048,-0.004264914,-0.003169307
2015-11-05,0.0105115619,-0.008015496,0.0157465788,-0.00619688,0.0053131828,0.0128725842,0.000041,-0.003669855,0.0103761968,-0.005759386,-0.000402904,0.0064329309
2015-11-06,0.0222252362,0.0076277651,-0.010045409,-0.000013597,-0.009498723,-0.00661306,0.000041,0.0044897598,-0.009279115,0.001193142,-0.006045605,-0.004551931
2015-11-09,0.015170386,0.0044164194,-0.009279565,0.003435136,-0.003245502,-0.004107406,0.000041,0.0025919441,-0.010430901,0.0106813177,-0.002173531,-0.007612083
2015-11-10,0.0023094905,0.0104273732,-0.002218446,-0.00739416,-0.006000217,0.0028149238,0.000041,0.0060631864,-0.00303124,-0.004209293,-0.006115391,0.0033815562
2015-11-11,0.0098315425,0.0164978787,-0.01064197,0.0074981128,-0.007998654,-0.007890239,0.000041,0.0116923727,-0.010283292,0.0046215249,-0.005209006,-0.001773166
2015-11-12,-0.003082152,0.0082651753,-0.009864938,0.0001787391,-0.005659638,-0.005069184,0.000041,0.0060001409,-0.010108184,-0.002628646,-0.002977048,-0.001292462
2015-11-13,-0.018912138,-0.004773418,0.0089012423,-0.000769487,0.0002317036,0.0012782477,0.000041,-0.005285135,0.0100070979,-0.000284426,-0.004341217,0.003665228
2015-11-16,0.0165285711,0.0151144053,-0.008092742,0.0006342125,-0.009555526,-0.009524038,0.000041,0.0097063366,-0.006002668,-0.001827492,-0.00785429,-0.001580082
2015-11-17,-0.005528965,0.0001277711,0.010102934,-0.007291015,0.0016761076,0.0107887789,0.000041,0.0008550994,0.0094695672,-0.004049756,-0.000198348,0.0058278209
2015-11-18,-0.013773879,-0.004317201,0.0101476332,-0.00705084,0.013658209,0.00410603,0.000041,-0.003142947,0.009480322,-0.003351085,0.0066267032,0.0015118125
2015-11-19,0.0219545899,0.0124721503,-0.014279468,0.0085324015,-0.015105469,-0.010063614,0.000041,0.0065952372,-0.012094438,0.0039266257,-0.009963649,-0.002872671
2015-11-20,0.0099234523,0.0128336372,-0.006761027,0.0038293355,-0.010285082,-0.004409633,0.000041,0.0079331885,-0.006317308,0.0025492696,-0.007309483,-0.000240869
2015-11-23,-0.007901387,0.0003880242,0.0040433979,0.0013754964,0.0022744622,0.0011582697,0.000041,0.0007876895,0.0056814773,-0.001876098,0.0016036187,0.0018281941
2015-11-24,0.0042798748,0.0118603028,-0.005919401,-0.000767976,-0.007280417,-0.001006591,0.000041,0.0089778567,-0.006481532,-0.001971443,-0.005571005,0.0002169537
2015-11-25,0.0151366107,0.011638685,-0.009897847,0.004354532,-0.007724388,-0.003832477,0.000041,0.0076508697,-0.009589916,0.0051620417,-0.00484492,-0.002147946
2015-11-26,-0.004991627,0.0021928996,0.0046671119,-0.007463373,0.0025834041,0.0032443508,0.000041,0.0013906202,0.0043422086,-0.004722771,0.0016390302,0.0021575952
2015-11-27,-0.066077873,-0.002487196,-0.001568382,-0.006210839,0.0123154934,0.0017759331,0.000041,0.0015984592,-0.002427788,-0.004118497,0.0030754573,-0.000305021
2015-11-30,0.0034674012,0.0090341713,-0.000485515,-0.00007556,0.0016878068,-0.005648713,0.000041,0.006917119,-0.000947225,-0.006729775,0.0002341572,-0.004323295
2015-12-01,0.0069794287,-0.007043667,0.0158981002,-0.025375347,0.0119802556,-0.000353234,0.000041,-0.002679756,0.0145018559,-0.027047921,0.006613514,0.0041644851
2015-12-02,0.0076437161,-0.025129829,0.0205318196,-0.041018249,0.0221012656,0.0104704132,0.000041,-0.014454623,0.0158051365,-0.032288921,0.011605215,0.0046462573
2015-12-03,0.0189097815,0.0149362885,-0.009741675,0.0219565763,-0.013245014,-0.002999866,0.000041,0.0095297503,-0.009205478,0.0174560321,-0.010401937,-0.001651464
2015-12-04,-0.010727882,0.0136696589,-0.006342291,0.0121328552,-0.011424957,-0.002464335,0.000041,0.0107295612,-0.004201024,0.0057206427,-0.011156676,0.0066127084
2015-12-07,0.0096864984,0.0106553714,-0.007656065,0.0138716197,-0.01058573,-0.003781111,0.000041,0.0085743873,-0.006364715,0.0062229096,-0.00781094,0.0031514389
2015-12-08,-0.0233057,0.0061204039,-0.006366416,0.0116591385,0.0029205725,0.0017172364,0.000041,0.0072334457,-0.008794343,0.0141910943,0.0010156316,-0.000410535
2015-12-09,-0.000178681,-0.00134098,0.0023966955,-0.008653754,0.0033618596,-0.003768745,0.000041,-0.000237564,0.0013008611,-0.000699621,-0.000837721,-0.000272788
2015-12-10,-0.004134422,0.0005399596,-0.012439299,0.0002871085,0.0001613642,-0.007153811,0.000041,-0.000292907,-0.009884664,0.0026963095,-0.000849123,-0.005932849
2015-12-11,-0.007180382,-0.003729113,-0.00044772,-0.013309115,0.0038042174,0.0041738362,0.000041,-0.003781742,0.0010762467,-0.01203872,0.0047230455,0.0029652955
2015-12-14,0.0219190201,-0.002427338,0.0087003228,-0.008717566,-0.003921682,0.0030718772,0.000041,-0.002507459,0.0080005437,-0.012096966,0.0008209177,0.0027878906
2015-12-15,0.0062870405,0.0121444403,-0.010221936,0.0139888155,-0.00710632,-0.0075844,0.000041,0.0070287899,-0.008035658,0.0135224487,-0.006532081,-0.00342596
2015-12-16,0.0034787788,0.0090253591,-0.002897536,0.0066600367,-0.005853754,0.0019533688,0.000041,0.007540577,-0.00436477,0.0067858459,-0.005453652,-0.000839691
2015-12-17,0.0249900234,0.0108688701,-0.003717145,0.0048595089,-0.005247522,-0.005298075,0.000041,0.0067003157,-0.003057859,0.0050173864,-0.001973859,-0.003464258
2015-12-18,-0.001318999,0.0003937473,0.0016108336,-0.007981401,0.0032986452,0.0008130835,0.000041,0.001656844,0.0003934772,-0.006362789,0.0020734687,0.0015132801
2015-12-21,0.0165935794,-0.008093632,0.0083480177,-0.024754023,0.0121104231,-0.00143428,0.000041,-0.002985938,0.0096419081,-0.021552277,0.0082901588,0.0003815961
2015-12-22,0.0061918012,0.0063692923,-0.000311101,0.0023307397,-0.006652465,0.0028735456,0.000041,0.0038910443,0.0022300752,-0.000533267,-0.005822511,0.0051662373
2015-12-23,-0.010392118,-0.005262256,0.0084019752,-0.011167628,0.0062633004,0.0036373998,0.000041,-0.000821471,0.0056087311,-0.011444603,0.0032671446,0.0026931487
2015-12-24,-0.005849947,0.0074055391,-0.004922189,0.0060717031,-0.004441553,-0.001737408,0.000041,0.0065230861,-0.004898072,0.0025897594,-0.007373827,-0.000100941
2015-12-25,0.0054969088,0.0103377232,0.0008803723,0.0009886373,-0.00484361,-0.000524959,0.000041,0.0088587756,0.0027100286,-0.002190407,-0.00632427,0.0033268144
2015-12-28,-0.024709966,0.0020474079,-0.003476559,0.0025511667,0.0027450464,0.0006954718,0.000041,0.0026954843,-0.002157195,0.0030838927,0.000912426,-0.001563331
2015-12-29,0.0099746959,0.00649743,0.0020284194,-0.003756046,-0.002662866,-0.000835906,0.000041,0.0048040622,0.0037960412,-0.003759078,-0.002703856,0.0022356694
2015-12-30,0.0078017655,0.0088307498,-0.009066818,0.0078442518,-0.005359286,-0.002439,0.000041,0.005706309,-0.007418548,0.0090438925,-0.006055973,0.0010526596
2015-12-31,-0.01374555,-0.004086485,0.0026705054,-0.00919774,0.0077877822,0.0025342055,0.000041,-0.001612241,0.0011728068,-0.006992053,0.0039738439,0.0018693043
2016-01-04,-0.082439125,-0.010222799,0.004139572,-0.017414561,0.0159758191,0.0153116203,0.000041,-0.003428871,-0.000202014,-0.003607571,0.0040368931,0.003165891
2016-01-05,-0.010034096,-0.019186795,0.0085427756,-0.030493647,0.0136712495,0.0033916517,0.000041,-0.014078618,0.0138850852,-0.025072208,0.0169555011,0.0007470587
2016-01-06,0.0292657415,0.0048896676,0.008637245,-0.002836578,-0.006470705,0.0092822705,0.000041,0.0016867198,0.0067201948,-0.002518232,-0.004767441,0.0062394827
2016-01-07,-0.086551474,-0.00750498,0.0037875408,-0.013865647,0.0131026709,0.0083085665,0.000041,-0.001605239,0.0008874871,-0.005547399,0.0027128997,0.0011344087
2016-01-08,0.0195236909,-0.011198367,0.0169295165,-0.032780059,0.0129767076,0.0058054637,0.000041,-0.008626883,0.0199710087,-0.030114653,0.0134287573,0.0010791494
2016-01-11,-0.064626209,-0.017511656,0.0112179773,-0.031814221,0.0240983267,0.0062937526,0.000041,-0.009490269,0.008489952,-0.019447509,0.0096588048,0.0002272024
2016-01-12,0.0015218808,-0.010126122,0.0036347221,-0.011441229,0.0083647068,-0.010017072,0.000041,-0.005497046,-0.000510487,-0.010666214,0.0101262929,-0.012855478
2016-01-13,-0.033379074,-0.014172954,0.0125575,-0.021998534,0.0160794219,0.0074888033,0.000041,-0.008308257,0.0096350749,-0.016964234,0.0108635684,-0.001723104
2016-01-14,0.0306716435,0.0094928036,-0.014787104,0.024821381,-0.015291252,-0.011332919,0.000041,0.0042322248,-0.013682518,0.017306972,-0.007755792,-0.006299061
2016-01-15,-0.042000333,-0.000952588,-0.006658865,0.0061501846,0.0051241839,-0.006756583,0.000041,0.0007194091,-0.007383624,0.0083613968,0.0008556812,-0.004987832
2016-01-18,0.0122397896,0.0145410026,-0.010414523,0.0263045608,-0.016609241,-0.007283958,0.000041,0.0102569394,-0.010011711,0.0208293207,-0.008608821,-0.001969192
2016-01-19,0.0401733309,0.0067950647,-0.000932375,0.0109106632,-0.004124942,-0.005401929,0.000041,0.0050148512,-0.002124625,0.0101820116,-0.004439196,0.0011297009
2016-01-20,-0.010636845,0.0079643832,0.0032947406,0.0025219203,-0.001691792,0.0065527773,0.000041,0.0060988121,0.0014378096,0.002930741,-0.001651358,0.0052235113
2016-01-21,-0.040195529,-0.00794647,0.0049400701,-0.017703811,0.0116992149,0.0044368922,0.000041,-0.001783688,0.0040861351,-0.012678441,0.0079378221,-0.001156458
2016-01-22,0.0151933624,0.0050559971,-0.000806066,-0.001137997,-0.003772738,-0.002560556,0.000041,0.003304976,-0.001802326,0.0006757456,-0.005939384,0.0006913024
2016-01-25,0.0106601821,0.0093576942,0.0012335168,0.0002853095,-0.004599605,0.0045200283,0.000041,0.0064752548,0.0034025082,-0.000708098,-0.005442381,0.0054302915
2016-01-26,-0.0750268,-0.008213668,0.0043877465,-0.013151782,0.0139549863,0.0076834633,0.000041,-0.001795566,0.0029204938,-0.005966414,0.0024364953,0.0017628449
2016-01-27,-0.00679222,-0.006550565,0.0017617669,-0.016481368,0.0091660519,0.0045850454,0.000041,-0.00125662,-0.000180412,-0.010221929,-0.000202564,-0.002380261
2016-01-28,-0.039585461,-0.014684045,0.0122754965,-0.023997058,0.0257046474,0.0098639806,0.000041,-0.005864818,0.0074141258,-0.013820077,0.007392453,0.0018436332
2016-01-29,0.0363045889,0.0047329562,-0.007989289,0.0145616819,-0.009117952,-0.01414806,0.000041,0.0015045132,-0.006389725,0.0102240562,-0.002351039,-0.004155136
2016-02-01,-0.016778208,0.0013640732,-0.00516396,0.006642005,0.0053590196,-0.008860439,0.000041,0.0024734008,-0.002865716,0.0001582526,0.0041616084,-0.00426881
2016-02-02,0.0312680983,0.0109143605,-0.010958127,0.0079169436,-0.016386925,-0.006897029,0.000041,0.004583839,-0.008978809,0.0057462475,-0.007264947,-0.002078477
2016-02-03,0.0008693629,0.0073706849,-0.005593095,0.008913699,-0.006686395,-0.004240753,0.000041,0.003394056,-0.002261872,0.0043922209,-0.004264058,0.0008589082
2016-02-04,0.0184395849,0.0094434033,-0.005096511,0.001830436,-0.009556539,-0.002111168,0.000041,0.0048838657,-0.005153005,0.0013605551,-0.004593727,0.0022115652
2016-02-05,-0.008354881,-0.002175646,-0.000417571,-0.00336675,0.0029665044,0.0011813168,0.000041,-0.000222855,-0.000679823,-0.00196643,-0.000128161,0.0030997287
2016-02-15,-0.00159301,0.0036101185,-0.00936196,0.0040248857,-0.005107986,-0.003150534,0.000041,0.0023615123,-0.008956302,0.0023426657,-0.001725254,-0.001605891
2016-02-16,0.0402061364,0.0067602989,-0.005683456,0.0036361242,-0.014799265,-0.003454436,0.000041,0.0005688416,-0.004975555,0.0034773168,-0.005827596,-0.000129969
2016-02-17,0.0148952565,0.0050454202,0.0026317369,-0.002222881,-0.005836444,0.0046731335,0.000041,0.0028009409,0.0000595581,0.0049568897,-0.004653109,0.0016488069
2016-02-18,-0.003575703,0.0023388337,0.0054378535,-0.000675667,-0.00372867,0.0020255314,0.000041,0.0002133251,0.0063321432,-0.002894142,-0.002404055,0.0026275459
2016-02-19,0.0025247266,0.005049695,-0.001650492,0.0066196559,-0.006604105,0.0002192091,0.000041,0.0033039212,-0.00062791,0.0035095886,-0.005129861,0.0013492105
